457,Gianluca Scamacca,it ITA,FW,23,13,9,755.0,2.0,0.0,0.0,3.0,0.0,2.1,0.6,West-Ham-United
458,Saïd Benrahma,dz ALG,"FW,MF",27,13,7,751.0,2.0,1.0,1.0,0.0,0.0,2.4,1.1,West-Ham-United
459,Vladimír Coufal,cz CZE,"DF,MF",30,9,7,685.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,West-Ham-United
460,Lucas Paquetá,br BRA,"MF,FW",25,8,7,587.0,0.0,2.0,0.0,2.0,0.0,1.3,0.6,West-Ham-United
461,Michail Antonio,jm JAM,FW,32,14,6,607.0,2.0,1.0,0.0,1.0,0.0,2.0,0.4,West-Ham-United
462,Ben Johnson,eng ENG,DF,22,7,6,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,West-Ham-United
463,Craig Dawson,eng ENG,DF,32,5,5,450.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,West-Ham-United
464,Flynn Downes,eng ENG,MF,23,6,3,265.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,West-Ham-United
465,Emerson Palmieri,it ITA,"DF,MF",28,7,3,224.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,West-Ham-United
466,Manuel Lanzini,ar ARG,"MF,FW",29,5,1,126.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,West-Ham-United
467,Maxwel Cornet,ci CIV,FW,26,5,1,91.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,West-Ham-United
468,Alphonse Areola,fr FRA,GK,29,2,0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West-Ham-United
469,Nayef Aguerd,ma MAR,DF,26,1,0,76.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,West-Ham-United
470,Angelo Ogbonna,it ITA,DF,34,2,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,West-Ham-United
471,Conor Coventry,ie IRL,"MF,FW",22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West-Ham-United
472,Harrison Ashby,sct SCO,DF,21,0,0,,,,,,,,,West-Ham-United
473,Armstrong Okoflex,ie IRL,MF,20,0,0,,,,,,,,,West-Ham-United
474,Darren Randolph,ie IRL,GK,35,0,0,,,,,,,,,West-Ham-United
475,Nikola Vlašić,hr CRO,"FW,MF",25,0,0,,,,,,,,,West-Ham-United
476,Squad Total,,,,15,165,1350.0,12.0,6.0,2.0,19.0,0.0,18.6,11.6,West-Ham-United
477,James Tarkowski,eng ENG,DF,30,15,15,1350.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,Everton
478,Alex Iwobi,ng NGA,MF,26,15,15,1332.0,1.0,5.0,0.0,1.0,0.0,0.7,2.6,Everton
479,Demarai Gray,eng ENG,"FW,MF",26,15,15,1284.0,1.0,0.0,0.0,1.0,0.0,2.4,2.1,Everton
480,Vitaliy Mykolenko,ua UKR,"DF,MF",23,15,15,1283.0,0.0,0.0,0.0,2.0,0.0,0.4,0.5,Everton
481,Jordan Pickford,eng ENG,GK,28,14,14,1260.0,0.0,1.0,0.0,3.0,0.0,0.0,0.1,Everton
482,Conor Coady,eng ENG,DF,29,14,14,1250.0,1.0,1.0,0.0,1.0,0.0,0.6,0.3,Everton
483,Amadou Onana,be BEL,MF,21,14,12,1035.0,0.0,1.0,0.0,4.0,0.0,1.7,1.0,Everton
484,Anthony Gordon,eng ENG,FW,21,14,11,983.0,3.0,0.0,0.0,6.0,0.0,2.7,0.6,Everton
485,Idrissa Gana Gueye,sn SEN,MF,33,10,9,738.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,Everton
486,Nathan Patterson,sct SCO,"DF,MF",21,10,8,767.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3,Everton
487,Dwight McNeil,eng ENG,"FW,DF",23,15,8,734.0,2.0,0.0,0.0,2.0,0.0,0.6,1.2,Everton
488,Séamus Coleman,ie IRL,DF,34,8,7,605.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,Everton
489,Neal Maupay,fr FRA,FW,26,10,6,553.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,Everton
490,Dominic Calvert-Lewin,eng ENG,FW,25,6,4,339.0,1.0,0.0,0.0,1.0,0.0,1.5,0.2,Everton
491,Mason Holgate,eng ENG,DF,26,4,3,320.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,Everton
492,Tom Davies,eng ENG,MF,24,7,3,298.0,0.0,0.0,0.0,2.0,0.0,0.5,0.1,Everton
493,Abdoulaye Doucouré,ml MLI,MF,29,7,2,186.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Everton
494,Salomón Rondón,ve VEN,FW,33,7,1,109.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Everton
495,Asmir Begović,ba BIH,GK,35,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
496,Yerry Mina,co COL,DF,28,1,1,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Everton
497,Ben Godfrey,eng ENG,DF,24,1,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
498,James Garner,eng ENG,MF,21,6,0,142.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,Everton
499,Dele Alli,eng ENG,MF,26,2,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
500,Rúben Vinagre,pt POR,"DF,MF",23,2,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
501,Michael Keane,eng ENG,DF,29,1,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
502,Thomas Cannon,ie IRL,FW,19,1,0,17.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Everton
503,Kyle Alex John,eng ENG,DF,21,0,0,,,,,,,,,Everton
504,Allan,br BRA,"DF,MF",31,0,0,,,,,,,,,Everton
505,Jean-Philippe Gbamin,ci CIV,"DF,MF",27,0,0,,,,,,,,,Everton
506,André Gomes,pt POR,MF,29,0,0,,,,,,,,,Everton
507,Eldin Jakupović,ch SUI,GK,38,0,0,,,,,,,,,Everton
508,Stanley Mills,eng ENG,MF,19,0,0,,,,,,,,,Everton
509,Lewis Warrington,eng ENG,MF,20,0,0,,,,,,,,,Everton
510,Reece Welch,eng ENG,DF,19,0,0,,,,,,,,,Everton
511,Squad Total,,,,15,165,1350.0,10.0,8.0,0.0,33.0,0.0,15.4,11.1,Everton
512,Dean Henderson,eng ENG,GK,25,15,15,1350.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Nottingham-Forest
513,Scott McKenna,sct SCO,DF,26,14,14,1260.0,0.0,0.0,0.0,4.0,0.0,0.1,0.8,Nottingham-Forest
514,Brennan Johnson,wls WAL,"FW,MF",21,15,13,1187.0,2.0,0.0,1.0,2.0,0.0,3.2,0.7,Nottingham-Forest
515,Neco Williams,wls WAL,DF,21,15,12,1078.0,0.0,0.0,0.0,3.0,0.0,0.9,1.2,Nottingham-Forest
516,Morgan Gibbs-White,eng ENG,"FW,MF",22,13,12,1036.0,2.0,2.0,0.0,1.0,0.0,2.2,2.1,Nottingham-Forest
517,Ryan Yates,eng ENG,MF,25,13,11,1033.0,0.0,1.0,0.0,3.0,0.0,1.5,0.6,Nottingham-Forest
518,Steve Cook,eng ENG,DF,31,12,11,957.0,0.0,0.0,0.0,4.0,0.0,0.1,0.6,Nottingham-Forest
519,Jesse Lingard,eng ENG,"FW,MF",29,13,10,809.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7,Nottingham-Forest
520,Remo Freuler,ch SUI,MF,30,11,9,831.0,0.0,0.0,0.0,2.0,0.0,0.1,0.2,Nottingham-Forest
521,Cheikhou Kouyaté,sn SEN,"MF,DF",32,12,9,704.0,1.0,0.0,0.0,2.0,0.0,0.3,0.6,Nottingham-Forest
522,Joe Worrall,eng ENG,DF,25,11,7,717.0,0.0,0.0,0.0,4.0,0.0,0.2,0.5,Nottingham-Forest
523,Harry Toffolo,eng ENG,DF,27,8,6,577.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,Nottingham-Forest
524,Serge Aurier,ci CIV,DF,29,7,6,530.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,Nottingham-Forest
525,Lewis O'Brien,eng ENG,MF,24,11,6,525.0,1.0,0.0,0.0,2.0,0.0,0.3,0.2,Nottingham-Forest
526,Taiwo Awoniyi,ng NGA,FW,25,13,6,512.0,3.0,0.0,0.0,0.0,0.0,3.6,0.7,Nottingham-Forest
527,Renan Lodi,br BRA,DF,24,7,6,505.0,0.0,0.0,0.0,1.0,0.0,0.4,0.1,Nottingham-Forest
528,Emmanuel Dennis,ng NGA,FW,25,9,3,345.0,1.0,1.0,0.0,2.0,0.0,0.6,0.3,Nottingham-Forest
529,Orel Mangala,be BEL,MF,24,7,3,267.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Nottingham-Forest
530,Moussa Niakhate,fr FRA,DF,26,2,2,160.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Nottingham-Forest
531,Willy Boly,ci CIV,DF,31,2,2,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nottingham-Forest
532,Jack Colback,eng ENG,MF,33,4,1,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Nottingham-Forest
533,Sam Surridge,eng ENG,FW,24,8,1,136.0,0.0,0.0,0.0,1.0,0.0,0.2,0.1,Nottingham-Forest
534,Giulian Biancone,fr FRA,DF,22,2,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham-Forest
535,Alexander Mighten,eng ENG,FW,20,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham-Forest
536,Cafú,pt POR,MF,29,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham-Forest
537,Loïc Bade,fr FRA,DF,22,0,0,,,,,,,,,Nottingham-Forest
538,Oliver Hammond,wls WAL,MF,20,0,0,,,,,,,,,Nottingham-Forest
539,Wayne Hennessey,wls WAL,GK,35,0,0,,,,,,,,,Nottingham-Forest
540,Loïc Mbe Soh,fr FRA,DF,21,0,0,,,,,,,,,Nottingham-Forest
541,Dale Taylor,nir NIR,FW,18,0,0,,,,,,,,,Nottingham-Forest
542,Lyle Taylor,ms MSR,FW,32,0,0,,,,,,,,,Nottingham-Forest
543,Squad Total,,,,15,165,1350.0,10.0,4.0,1.0,36.0,0.0,15.3,10.1,Nottingham-Forest
544,Gavin Bazunu,ie IRL,GK,20,15,15,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Southampton
545,James Ward-Prowse,eng ENG,MF,28,15,15,1350.0,1.0,2.0,0.0,2.0,0.0,0.7,2.7,Southampton
546,Mohammed Salisu,gh GHA,DF,23,14,14,1260.0,0.0,1.0,0.0,4.0,0.0,0.7,0.5,Southampton
547,Che Adams,sct SCO,FW,26,14,12,1066.0,4.0,1.0,0.0,0.0,0.0,3.9,1.7,Southampton
548,Mohamed Elyounoussi,no NOR,"MF,FW",28,14,12,985.0,0.0,1.0,0.0,2.0,0.0,2.0,1.3,Southampton
549,Kyle Walker-Peters,eng ENG,DF,25,11,11,952.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,Southampton
550,Armel Bella Kotchap,de GER,DF,20,11,11,903.0,0.0,1.0,0.0,1.0,0.0,0.7,0.1,Southampton
551,Adam Armstrong,eng ENG,FW,25,14,11,869.0,1.0,1.0,0.0,0.0,0.0,1.1,0.7,Southampton
552,Joe Aribo,ng NGA,"MF,FW",26,15,10,944.0,2.0,0.0,0.0,1.0,0.0,1.4,0.8,Southampton
553,Romain Perraud,fr FRA,DF,25,13,10,851.0,2.0,2.0,0.0,1.0,0.0,0.9,1.5,Southampton
554,Stuart Armstrong,sct SCO,"MF,FW",30,14,7,690.0,1.0,0.0,0.0,2.0,0.0,1.0,1.5,Southampton
555,Roméo Lavia,be BEL,MF,18,7,6,557.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,Southampton
556,Ibrahima Diallo,fr FRA,MF,23,9,6,450.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,Southampton
557,Moussa Djenepo,ml MLI,"DF,FW",24,10,5,526.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,Southampton
558,Duje Ćaleta-Car,hr CRO,DF,26,7,5,486.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,Southampton
559,Ainsley Maitland-Niles,eng ENG,"MF,DF",25,7,4,412.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,Southampton
560,Lyanco,br BRA,DF,25,7,2,236.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,Southampton
561,Sekou Mara,fr FRA,"FW,MF",20,9,2,214.0,0.0,1.0,0.0,0.0,0.0,0.7,0.5,Southampton
562,Jan Bednarek,pl POL,DF,26,2,2,159.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,Southampton
563,Juan Larios,es ESP,DF,18,5,2,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
564,Theo Walcott,eng ENG,"FW,MF",33,3,1,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Southampton
565,Oriol Romeu,es ESP,MF,31,1,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
566,Yan Valery,tn TUN,DF,23,1,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
567,Samuel Edozie,eng ENG,"MF,FW",19,8,0,159.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,Southampton
568,Jack Stephens,eng ENG,DF,28,2,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
569,Nathan Redmond,eng ENG,DF,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
570,Ryan Finnigan,eng ENG,MF,19,0,0,,,,,,,,,Southampton
571,Alex McCarthy,eng ENG,GK,32,0,0,,,,,,,,,Southampton
572,Lewis Payne,eng ENG,DF,18,0,0,,,,,,,,,Southampton
573,Squad Total,,,,15,165,1350.0,13.0,11.0,0.0,24.0,0.0,14.7,12.6,Southampton
574,Max Kilman,eng ENG,DF,25,15,15,1350.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,Wolverhampton-Wanderers
575,José Sá,pt POR,GK,29,15,15,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton-Wanderers
576,Rúben Neves,pt POR,"MF,DF",25,14,14,1260.0,4.0,0.0,2.0,6.0,0.0,2.3,0.4,Wolverhampton-Wanderers
577,Nathan Collins,ie IRL,DF,21,12,12,1022.0,0.0,0.0,0.0,2.0,1.0,0.0,0.1,Wolverhampton-Wanderers
578,Daniel Podence,pt POR,"FW,MF",27,15,12,1020.0,2.0,0.0,0.0,3.0,0.0,2.1,1.6,Wolverhampton-Wanderers
579,João Moutinho,pt POR,MF,36,13,11,997.0,0.0,0.0,0.0,2.0,0.0,0.8,1.5,Wolverhampton-Wanderers
580,Jonny Castro,es ESP,DF,28,12,11,979.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,Wolverhampton-Wanderers
581,Matheus Nunes,pt POR,MF,24,12,11,857.0,0.0,1.0,0.0,1.0,0.0,1.1,1.2,Wolverhampton-Wanderers
582,Gonçalo Guedes,pt POR,"FW,MF",25,12,8,689.0,1.0,1.0,0.0,1.0,0.0,1.2,0.5,Wolverhampton-Wanderers
583,Nélson Semedo,pt POR,DF,29,13,8,675.0,0.0,1.0,0.0,3.0,1.0,0.0,0.2,Wolverhampton-Wanderers
584,Pedro Neto,pt POR,"FW,MF",22,8,8,599.0,0.0,0.0,0.0,1.0,0.0,0.7,1.2,Wolverhampton-Wanderers
585,Rayan Aït Nouri,fr FRA,DF,21,10,7,666.0,0.0,0.0,0.0,1.0,0.0,0.4,0.8,Wolverhampton-Wanderers
586,Adama Traoré,es ESP,"FW,MF",26,12,6,622.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,Wolverhampton-Wanderers
587,Hugo Bueno,es ESP,DF,20,6,5,451.0,0.0,1.0,0.0,1.0,0.0,0.1,0.4,Wolverhampton-Wanderers
588,Diego Costa,es ESP,FW,34,6,5,412.0,0.0,0.0,0.0,0.0,1.0,1.7,0.2,Wolverhampton-Wanderers
589,Boubacar Traoré,ml MLI,MF,21,8,4,384.0,0.0,1.0,0.0,2.0,0.0,0.1,0.2,Wolverhampton-Wanderers
590,Hwang Hee-chan,kr KOR,FW,26,11,3,325.0,0.0,1.0,0.0,0.0,0.0,0.4,0.7,Wolverhampton-Wanderers
591,Toti Gomes,pt POR,DF,23,3,3,259.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,Wolverhampton-Wanderers
592,Leander Dendoncker,be BEL,MF,27,4,2,214.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,Wolverhampton-Wanderers
593,Raúl Jiménez,mx MEX,FW,31,3,2,212.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,Wolverhampton-Wanderers
594,Morgan Gibbs-White,eng ENG,"FW,MF",22,2,2,180.0,0.0,0.0,0.0,1.0,0.0,0.7,0.1,Wolverhampton-Wanderers
595,Sasa Kalajdzic,at AUT,FW,25,1,1,45.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Wolverhampton-Wanderers
596,Joseph Hodge,ie IRL,MF,20,3,0,79.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,Wolverhampton-Wanderers
597,Chem Campbell,wls WAL,"FW,MF",19,5,0,74.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Wolverhampton-Wanderers
598,Dexter Lembikisa,jm JAM,DF,19,1,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton-Wanderers
599,Connor Ronan,ie IRL,MF,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton-Wanderers
600,Willy Boly,ci CIV,DF,31,0,0,,,,,,,,,Wolverhampton-Wanderers
601,Conor Coady,eng ENG,"DF,MF",29,0,0,,,,,,,,,Wolverhampton-Wanderers
602,Luke Cundle,eng ENG,MF,20,0,0,,,,,,,,,Wolverhampton-Wanderers
603,Nathan Fraser,ie IRL,FW,17,0,0,,,,,,,,,Wolverhampton-Wanderers
604,Harvey Griffiths,eng ENG,MF,19,0,0,,,,,,,,,Wolverhampton-Wanderers
605,Yerson Mosquera,co COL,DF,21,0,0,,,,,,,,,Wolverhampton-Wanderers
606,Matija Šarkić,me MNE,GK,25,0,0,,,,,,,,,Wolverhampton-Wanderers
607,Squad Total,,,,15,165,1350.0,8.0,6.0,2.0,29.0,3.0,14.9,10.9,Wolverhampton-Wanderers
